data,hospitais_relataram_estado_critico,hospitais_relataram_estado_nao_critico,hospitais_previram_estado_critico,hospitais_previram_estado_nao_critico,admissoes_adultos_covid_confirmado,pacientes_uti_adultos_covid_confirmado,internacoes_pediatricas_covid_confirmado,total_leitos_uti_adultos,mortes_covid,total_testes_acumulado,testes_diarios,media_movel_testes_diarios,taxa_positividade_curto_prazo,testes_por_caso_curto_prazo
2022-04-26,280,2825,824,3505,2078.0,1582.0,468.0,5577,125.0,872601590.0,1139599.0,720135.0,0.06,16.7
2022-04-27,292,3331,901,4118,2297.0,1584.0,474.0,6196,103.0,873689637.0,1088047.0,757575.0,0.062,16.1
2022-04-28,283,3312,851,3990,2184.0,1592.0,499.0,6199,108.0,874693491.0,1003854.0,790130.0,0.065,15.4
2022-04-29,289,3284,859,3983,2206.0,1623.0,521.0,6197,106.0,875679222.0,985731.0,822010.0,0.067,14.9
2022-04-30,298,3329,831,4006,2242.0,1580.0,472.0,6196,91.0,876293599.0,614377.0,837876.0,0.068,14.7
2022-05-01,286,3336,820,4012,2018.0,1576.0,482.0,6194,81.0,876624513.0,330914.0,843638.0,0.069,14.5
2022-05-02,275,2821,814,3497,2023.0,1660.0,521.0,5575,125.0,877290973.0,666460.0,832712.0,0.072,13.9
2022-05-03,278,2804,825,3465,2504.0,1692.0,565.0,5567,103.0,878305681.0,1014708.0,814870.0,0.075,13.3
2022-05-04,292,3324,907,4113,2626.0,1725.0,569.0,6188,82.0,879306997.0,1001316.0,802480.0,0.077,13.0
2022-05-05,300,3286,868,3980,2641.0,1736.0,599.0,6193,87.0,880271413.0,964416.0,796846.0,0.079,12.7
2022-05-06,297,3297,856,3890,2735.0,1725.0,541.0,6193,91.0,881217473.0,946060.0,791179.0,0.081,12.3
2022-05-07,275,3338,814,3942,2681.0,1774.0,542.0,6192,84.0,881873121.0,655648.0,797075.0,0.083,12.0
2022-05-08,271,3370,808,3951,2326.0,1740.0,556.0,6191,84.0,882229421.0,356300.0,800701.0,0.085,11.8
2022-05-09,284,2806,808,3396,2256.0,1785.0,548.0,5577,89.0,882951177.0,721756.0,808601.0,0.087,11.5
2022-05-10,270,2807,799,3393,2841.0,1830.0,591.0,5565,137.0,884059619.0,1108442.0,821991.0,0.09,11.1
2022-05-11,290,3308,897,3994,2989.0,1884.0,654.0,6186,74.0,885172858.0,1113239.0,837980.0,0.092,10.9
2022-05-12,297,3275,860,3880,3087.0,1872.0,690.0,6189,107.0,886196315.0,1023457.0,846415.0,0.095,10.5
2022-05-13,285,3285,849,3886,3374.0,1943.0,715.0,6188,88.0,887147252.0,950937.0,847111.0,0.097,10.3
2022-05-14,276,3336,799,3936,3201.0,1935.0,669.0,6184,90.0,887842502.0,695250.0,852769.0,0.099,10.1
2022-05-15,279,3336,808,3937,2948.0,1951.0,670.0,6184,82.0,888220872.0,378370.0,855922.0,0.1,10.0
2022-05-16,278,2807,810,3395,2914.0,2147.0,682.0,5573,103.0,888998375.0,777503.0,863885.0,0.102,9.8
2022-05-17,272,2814,812,3401,3622.0,2295.0,702.0,5574,95.0,890124308.0,1125933.0,866384.0,0.105,9.5
2022-05-18,285,3333,903,4005,3559.0,2278.0,735.0,6192,98.0,891269590.0,1145282.0,870962.0,0.107,9.3
2022-05-19,295,3285,850,3902,3507.0,2316.0,745.0,6194,95.0,892358780.0,1089190.0,880352.0,0.108,9.3
2022-05-20,297,3284,847,3899,3628.0,2301.0,723.0,6195,98.0,893417932.0,1059152.0,895811.0,0.109,9.2
2022-05-21,270,3336,800,3954,3550.0,2277.0,717.0,6194,102.0,894147186.0,729254.0,900669.0,0.11,9.1
2022-05-22,267,3344,793,3947,3205.0,2328.0,737.0,6178,103.0,894562477.0,415291.0,905944.0,0.11,9.1
2022-05-23,263,2818,791,3408,3245.0,2364.0,749.0,5564,92.0,895341850.0,779373.0,906211.0,0.111,9.0
2022-05-24,278,2801,809,3388,3682.0,2407.0,772.0,5563,116.0,896490449.0,1148599.0,909449.0,0.111,9.0
2022-05-25,275,3318,869,4030,3863.0,2425.0,753.0,6189,121.0,897614436.0,1123987.0,906407.0,0.111,9.0
2022-05-26,282,3284,828,3905,3955.0,2490.0,742.0,6192,102.0,898625501.0,1011065.0,895246.0,0.112,8.9
2022-05-27,287,3287,835,3887,3951.0,2559.0,751.0,6192,108.0,899459242.0,833741.0,863044.0,0.113,8.8
2022-05-28,274,3332,795,3950,3944.0,2429.0,773.0,6193,132.0,900042212.0,582970.0,842147.0,0.113,8.8
2022-05-29,262,3345,785,3966,3427.0,2416.0,770.0,6191,163.0,900389806.0,347594.0,832476.0,0.113,8.8
2022-05-30,244,2867,756,3448,3408.0,2513.0,753.0,5564,229.0,900688547.0,298741.0,763814.0,0.114,8.8
2022-05-31,258,2812,784,3428,3747.0,2548.0,726.0,5563,116.0,901411323.0,722776.0,702982.0,0.119,8.4
2022-06-01,263,3344,859,4052,4409.0,2650.0,813.0,6190,104.0,902479787.0,1068464.0,695050.0,0.119,8.4
2022-06-02,283,3285,831,3909,4296.0,2687.0,837.0,6194,124.0,903587867.0,1108080.0,708909.0,0.119,8.4
2022-06-03,277,3299,815,3922,4197.0,2719.0,860.0,6191,135.0,904536473.0,948606.0,725319.0,0.119,8.4
2022-06-04,272,3342,778,3989,3956.0,2667.0,821.0,6184,222.0,905171421.0,634948.0,732744.0,0.119,8.4
2022-06-05,275,3336,784,3972,3474.0,2600.0,898.0,6170,109.0,905556050.0,384629.0,738035.0,0.12,8.3
2022-06-06,266,2813,791,3420,3570.0,2736.0,782.0,5578,342.0,906214462.0,658412.0,789416.0,0.12,8.3
2022-06-07,266,2807,801,3403,4312.0,2809.0,862.0,5573,159.0,907157848.0,943386.0,820932.0,0.117,8.5
2022-06-08,276,3310,874,4041,4256.0,2844.0,826.0,6195,151.0,907957598.0,799750.0,782544.0,0.117,8.5
2022-06-09,275,3304,836,3918,4398.0,2885.0,849.0,6197,118.0,908481906.0,524308.0,699148.0,0.118,8.5
2022-06-10,277,3282,827,3916,4335.0,2783.0,859.0,6197,125.0,909003851.0,521945.0,638197.0,0.12,8.3
2022-06-11,277,3329,790,3964,4249.0,2836.0,809.0,6195,125.0,909435615.0,431764.0,609171.0,0.122,8.2
2022-06-12,268,3356,787,3975,3639.0,2856.0,841.0,6178,112.0,909786560.0,350945.0,604359.0,0.121,8.3
2022-06-13,268,2805,794,3420,3873.0,2889.0,824.0,5561,115.0,910343793.0,557233.0,589904.0,0.122,8.2
2022-06-14,256,2841,787,3431,4463.0,2999.0,843.0,5570,120.0,911039148.0,695355.0,554471.0,0.127,7.9
2022-06-15,277,3325,871,4046,4445.0,2994.0,904.0,6192,146.0,911642612.0,603464.0,526431.0,0.133,7.5
2022-06-16,281,3285,826,3930,4472.0,3043.0,922.0,6191,122.0,912115224.0,472612.0,519045.0,0.136,7.4
2022-06-17,289,3280,843,3914,4368.0,2996.0,918.0,6195,115.0,912521698.0,406474.0,502550.0,0.138,7.2
2022-06-18,281,3320,794,3964,4182.0,2925.0,902.0,6195,140.0,912769124.0,247426.0,476216.0,0.139,7.2
